Batch	Sample	Area	subpic
1	101	5.30E-03	1
1	101	1.76E-02	1
1	101	1.25E-02	1
1	101	1.47E-02	1
1	101	1.68E-02	1
1	101	7.64E-03	1
1	101	7.21E-03	1
1	101	2.50E-02	1
1	101	7.49E-03	1
1	102	3.57E-02	1
1	102	7.18E-03	1
1	102	7.70E-03	1
1	102	1.03E-02	1
1	102	1.83E-02	1
1	102	1.10E-02	1
1	102	9.08E-03	1
1	102	8.49E-03	1
1	103	3.84E-01	1
1	103	1.71E-02	1
1	103	4.37E-02	1
1	103	8.07E-03	1
1	104	1.42E-01	1
1	104	9.06E-02	1
1	104	7.90E-02	1
1	104	2.72E-02	1
1	104	5.09E-02	1
1	104	3.28E-02	1
1	104	1.59E-02	1
1	105	7.18E-02	1
1	105	7.75E-03	1
1	105	1.75E-02	1
1	105	2.58E-03	1
1	105	3.33E-02	1
1	105	1.45E-02	1
1	105	1.63E-02	1
1	105	5.81E-03	1
1	105	1.92E-02	1
1	105	2.29E-02	1
1	106	3.61E-02	1
1	106	7.41E-02	1
1	106	2.66E-02	1
1	106	1.48E-02	1
1	106	1.87E-02	1
1	106	1.90E-02	1
1	106	1.92E-02	1
1	106	2.68E-02	1
1	106	1.17E-02	1
1	106	8.03E-03	1
1	106	3.11E-02	1
1	106	1.12E-02	1
1	106	1.05E-02	1
1	106	1.32E-02	1
1	106	3.30E-03	1
1	106	9.45E-03	1
1	106	9.62E-03	1
1	106	6.03E-03	1
1	106	5.10E-03	1
1	106	7.15E-02	2
1	106	1.77E-02	2
1	106	7.17E-02	2
1	106	3.66E-02	2
1	106	5.29E-02	2
1	106	7.72E-03	2
1	106	1.71E-02	2
1	106	1.08E-02	2
1	106	1.05E-02	2
1	106	9.36E-03	2
1	106	6.73E-03	2
1	107	3.58E-02	1
1	107	2.50E-02	1
1	107	8.27E-03	1
1	107	2.12E-02	1
1	107	2.48E-02	1
1	107	1.95E-02	1
1	107	2.38E-02	1
1	107	2.47E-02	1
1	107	1.36E-02	1
1	107	5.00E-02	1
1	107	1.04E-02	1
1	107	2.46E-02	1
1	107	1.38E-02	1
1	107	3.50E-02	1
1	107	1.11E-02	1
1	107	1.13E-02	1
1	107	1.85E-02	1
1	107	1.14E-02	1
1	107	2.94E-02	1
1	107	1.05E-02	1
1	107	6.51E-02	1
1	107	5.32E-02	1
1	107	3.67E-02	2
1	107	2.29E-02	2
1	107	6.48E-02	2
1	107	7.88E-02	3
1	107	9.05E-02	3
1	107	8.02E-02	4
1	107	1.58E-01	5
1	107	1.60E-02	5
1	107	4.42E-02	5
1	107	3.47E-02	5
1	107	3.37E-02	5
1	107	1.15E-02	5
1	107	3.68E-02	5
1	107	1.34E-02	5
1	107	4.22E-02	6
1	107	2.30E-02	6
1	107	5.70E-02	6
1	107	4.89E-02	6
1	107	4.98E-02	6
1	107	5.38E-02	6
1	107	2.30E-02	6
1	107	1.02E-01	6
1	107	4.79E-02	7
1	107	5.23E-02	7
1	107	5.07E-02	7
1	107	4.25E-02	7
1	107	7.47E-02	7
1	107	6.96E-02	7
1	107	1.06E-01	7
1	107	5.29E-02	8
1	107	8.10E-02	8
1	107	6.40E-02	8
1	107	2.59E-03	8
1	107	2.77E-02	8
1	107	1.56E-02	9
1	107	8.36E-03	9
1	107	7.10E-03	9
1	107	1.54E-02	9
1	107	3.55E-02	9
1	107	4.97E-02	9
1	107	1.51E-02	10
1	107	1.70E-02	10
1	107	1.32E-02	10
1	107	6.75E-03	10
1	107	9.89E-03	10
1	107	8.41E-03	10
1	107	8.60E-03	10
1	107	5.93E-02	11
1	107	4.91E-02	11
1	107	3.60E-02	11
1	107	1.15E-02	12
1	107	1.03E-02	12
1	107	5.71E-03	12
1	107	3.97E-03	12
1	107	1.03E-02	12
1	107	6.82E-02	13
1	107	5.85E-02	13
1	107	1.83E-02	13
1	107	1.87E-02	13
1	107	1.58E-02	14
1	107	8.30E-03	14
1	107	1.09E-02	14
1	107	1.04E-02	14
1	107	7.70E-03	14
1	107	4.71E-03	14
1	107	1.34E-02	14
1	107	3.97E-03	14
1	107	1.62E-02	14
1	107	1.32E-02	14
1	108	3.53E-02	1
1	108	7.91E-02	1
1	108	1.60E-02	1
1	108	1.98E-02	1
1	108	7.79E-03	1
1	108	2.24E-02	1
1	108	8.38E-03	1
1	109	1.52E-02	1
1	109	1.13E-02	1
1	109	7.84E-03	1
1	109	2.73E-02	1
1	109	1.14E-02	1
1	109	9.01E-03	1
1	109	1.33E-02	1
1	109	1.05E-02	1
1	109	1.59E-02	1
1	109	9.70E-03	1
1	109	1.97E-02	1
1	109	1.08E-02	1
1	109	1.64E-02	1
1	109	1.03E-02	1
1	109	7.99E-03	1
1	109	8.67E-03	1
1	109	1.44E-02	1
1	109	2.45E-02	2
1	109	3.67E-02	2
1	109	3.27E-02	3
1	109	1.80E-02	3
1	109	2.24E-02	3
1	109	1.46E-02	3
1	111	4.21E-02	1
1	111	3.13E-02	1
1	111	1.81E-02	1
1	111	2.02E-02	1
1	111	7.16E-03	1
1	111	6.42E-03	1
1	112	2.23E-02	1
1	112	4.28E-02	1
1	112	1.58E-02	1
1	112	1.48E-01	1
1	112	1.03E-01	1
1	113	5.84E-02	1
1	113	1.16E-02	1
1	113	9.88E-03	1
1	113	3.27E-03	1
1	113	3.42E-03	1
1	113	8.09E-03	1
1	113	3.63E-02	1
1	114	3.55E-02	1
1	114	3.44E-02	1
1	114	2.04E-02	1
1	114	3.71E-02	1
1	114	2.07E-01	1
1	114	4.13E-02	1
1	114	1.52E-02	1
1	114	3.72E-02	1
1	114	3.15E-02	1
1	114	1.48E-02	1
1	114	3.81E-02	1
1	114	5.48E-02	1
1	114	4.98E-02	1
1	114	1.72E-02	1
1	114	2.16E-02	1
1	114	5.15E-02	1
1	114	6.99E-02	1
1	114	3.03E-02	1
1	114	4.52E-02	1
1	114	1.55E-02	1
1	114	5.59E-02	1
1	114	2.54E-02	1
1	114	4.69E-02	1
1	115	9.99E-02	1
1	115	9.22E-02	1
1	115	1.55E-01	1
1	115	1.36E-01	1
1	116	1.73E-01	1
1	116	8.21E-03	1
1	116	1.93E-02	1
1	116	1.40E-02	1
1	116	1.66E-02	1
1	116	1.51E-02	1
1	116	1.80E-02	1
1	116	8.27E-03	1
1	116	2.62E-02	1
1	116	1.32E-02	1
1	116	2.40E-02	1
1	116	9.19E-03	1
1	116	8.77E-03	1
1	116	9.11E-03	1
1	117	9.41E-03	1
1	117	1.13E-02	1
1	117	2.28E-02	1
1	117	9.14E-03	1
1	117	5.37E-02	1
1	117	1.21E-02	1
1	117	1.92E-02	1
1	117	1.22E-01	1
1	117	1.42E-02	1
1	118	2.08E-01	1
1	118	2.69E-01	1
1	118	1.06E-01	1
1	120	3.89E-01	1
1	120	1.51E-02	1
1	120	1.46E-02	1
1	120	1.24E-02	1
1	121	6.71E-02	1
1	121	4.84E-02	1
1	121	1.16E-01	1
1	121	3.20E-02	1
1	121	1.10E-02	1
1	121	3.02E-02	1
1	122	2.42E-02	1
1	122	1.68E-02	1
1	122	9.63E-03	1
1	122	1.22E-02	1
1	122	8.25E-03	1
1	122	8.66E-03	2
1	123	3.10E-02	1
1	123	8.48E-02	1
1	125	8.55E-01	1
1	125	1.06E-02	1
1	125	3.15E-02	1
1	125	1.21E-02	1
1	125	5.03E-03	1
1	125	2.31E-02	1
1	126	4.01E-01	1
1	126	1.24E-01	1
1	126	5.29E-02	1
1	126	3.12E-02	1
1	126	3.00E-02	1
1	126	3.27E-02	1
1	126	3.57E-02	1
1	126	1.02E-01	1
1	126	1.09E-02	1
1	126	4.55E-01	2
1	127	8.63E-03	1
1	127	3.69E-02	1
1	129	1.39E-01	1
1	129	1.06E-01	1
1	129	9.86E-02	1
1	129	6.21E-02	1
1	129	4.55E-02	1
1	129	5.44E-02	1
1	129	7.65E-02	1
1	129	7.41E-02	1
1	129	6.72E-02	2
1	129	7.98E-02	2
1	129	4.85E-02	2
1	129	1.85E-02	2
1	129	7.23E-02	2
1	129	2.25E-02	2
1	129	5.50E-02	2
1	129	6.91E-02	2
1	129	1.90E-02	2
1	129	2.98E-02	2
1	129	7.46E-02	2
1	129	5.96E-02	2
1	129	5.33E-02	2
1	129	4.52E-02	2
1	129	7.17E-02	2
1	129	2.91E-02	2
1	129	2.15E-02	2
1	129	2.16E-02	2
1	129	1.43E-02	2
1	129	2.65E-02	2
1	129	1.56E-02	2
1	129	7.90E-02	3
1	129	6.29E-02	3
1	129	2.80E-02	3
1	129	6.03E-02	3
1	129	3.54E-02	3
1	129	6.26E-02	4
1	129	3.49E-02	4
1	129	5.36E-02	4
1	129	2.80E-02	4
1	129	1.30E-02	4
1	129	3.10E-02	4
1	130	1.72E-01	1
1	130	9.64E-02	1
1	130	1.36E-01	1
1	130	1.29E-01	1
1	130	7.17E-02	2
1	130	6.09E-02	2
1	130	4.00E-02	2
1	130	1.93E-02	2
1	130	4.68E-02	2
1	130	3.71E-02	2
1	131	5.09E-02	1
1	131	3.46E-01	1
1	131	2.09E-02	1
1	131	1.11E-02	1
1	131	1.55E-02	1
1	131	2.36E-02	1
1	131	2.39E-02	1
1	131	2.72E-02	1
1	131	2.24E-02	1
1	131	7.03E-03	1
1	131	1.85E-02	1
1	131	7.46E-03	1
1	131	3.40E-02	1
1	131	1.42E-02	1
1	131	5.40E-03	1
1	132	3.89E-01	1
1	132	1.54E-01	1
1	132	4.42E-02	1
1	132	5.06E-02	1
1	132	9.19E-02	1
1	132	1.70E-02	1
1	132	6.08E-02	1
1	132	2.47E-02	1
1	132	9.42E-03	1
1	132	3.00E-01	1
1	132	1.67E-02	1
1	132	1.69E-02	1
1	132	2.17E-02	1
1	132	7.32E-02	1
1	133	2.86E-02	1
1	133	1.32E-02	1
1	133	2.77E-02	1
1	133	2.42E-02	1
1	133	2.62E-02	1
1	133	1.87E-02	1
1	133	2.08E-02	1
1	133	1.22E-02	1
1	133	1.23E-02	2
1	133	6.89E-03	2
1	133	2.48E-02	2
1	133	8.10E-03	2
1	133	1.12E-02	2
1	133	1.71E-02	2
1	133	2.26E-02	2
1	133	9.82E-03	3
1	133	1.24E-02	3
1	133	7.89E-03	3
1	133	9.15E-03	3
1	133	1.10E-02	3
1	133	1.45E-02	3
1	133	2.21E-02	3
1	133	6.45E-03	3
1	133	9.69E-03	3
1	133	1.15E-02	3
1	133	7.65E-03	3
1	133	1.23E-02	3
1	133	9.39E-02	4
1	133	2.03E-02	4
1	133	2.70E-02	4
1	133	3.79E-02	4
1	133	1.90E-02	4
1	133	1.10E-02	5
1	133	1.51E-02	5
1	133	4.28E-03	5
1	133	1.36E-02	5
1	133	2.01E-02	5
1	133	1.58E-02	5
1	134	7.79E-02	1
1	134	1.38E-02	1
1	134	1.93E-02	1
1	134	7.58E-03	1
1	134	7.07E-03	1
1	134	2.14E-01	2
1	134	3.47E-02	2
1	134	1.89E-02	3
1	134	1.42E-02	3
1	134	1.03E-02	3
1	134	1.61E-01	3
1	134	2.06E-02	3
1	134	7.77E-02	3
1	134	1.31E-02	4
1	134	1.55E-02	4
1	134	1.50E-02	4
1	134	7.99E-03	4
1	134	1.36E-02	4
1	134	7.31E-03	4
1	134	9.25E-03	4
1	134	1.53E-02	4
1	134	9.72E-03	4
1	134	1.47E-02	5
1	134	1.04E-02	5
1	135	2.90E-01	1
1	135	2.46E-01	1
1	135	2.64E-01	2
1	135	2.23E-01	2
1	135	1.84E-02	2
1	135	4.29E-02	3
1	135	8.96E-02	3
1	135	1.43E-02	3
1	135	2.01E-02	4
1	135	3.57E-02	4
1	135	3.60E-02	4
1	135	1.59E-02	4
1	135	1.51E-02	5
1	135	2.63E-02	5
1	135	1.03E-02	5
1	135	6.99E-03	5
1	135	8.66E-03	6
1	136	1.13E-01	1
1	136	8.94E-02	1
1	136	1.85E-02	1
1	136	4.69E-03	1
1	136	4.50E-02	1
1	136	6.19E-02	1
1	137	8.26E-02	1
1	137	3.89E-02	1
1	137	2.54E-02	2
1	137	2.10E-02	2
1	137	3.52E-02	2
1	137	3.92E-02	2
1	137	4.50E-02	3
1	137	3.19E-02	3
1	137	5.93E-02	3
1	137	4.65E-02	3
1	137	2.45E-02	4
1	137	1.77E-02	4
1	137	1.75E-02	5
1	137	3.56E-02	5
1	137	6.48E-03	5
1	137	1.10E-02	5
1	137	1.00E-02	5
1	138	5.00E-03	1
1	138	5.80E-02	1
1	138	7.45E-03	1
1	138	8.12E-03	1
1	138	2.57E-02	1
1	138	9.08E-03	1
1	138	1.10E-02	2
1	138	1.02E-02	2
1	138	1.34E-02	2
1	138	8.99E-03	2
1	138	7.25E-02	2
1	138	3.81E-02	3
1	138	2.45E-02	3
1	138	2.61E-02	3
1	138	1.55E-02	3
1	138	1.67E-02	4
1	138	1.67E-02	4
1	138	1.01E-02	4
1	138	1.08E-02	4
1	138	4.53E-02	5
1	138	1.28E-02	5
1	138	1.38E-02	5
1	138	2.63E-02	5
1	138	1.07E-02	5
1	138	1.22E-02	5
1	139	1.78E-01	1
1	139	5.92E-02	1
1	139	9.06E-03	1
1	139	1.36E-02	1
1	139	1.97E-02	1
1	139	1.42E-02	2
1	139	1.11E-02	2
1	139	1.20E-02	2
1	139	8.36E-03	2
1	139	1.66E-02	3
1	139	3.20E-02	3
1	139	1.42E-02	3
1	139	3.05E-02	3
1	140	2.40E-02	1
1	140	2.37E-02	1
1	140	2.78E-02	1
1	140	7.69E-03	1
1	140	1.54E-02	1
1	140	1.39E-02	1
1	140	4.33E-02	1
1	140	9.94E-03	1
1	140	2.56E-02	1
1	141	2.83E-01	1
1	141	4.11E-02	1
1	141	1.41E-02	1
1	142	9.82E-02	1
1	142	3.91E-02	1
1	142	4.90E-02	1
1	142	1.89E-02	1
1	142	1.64E-01	1
1	142	6.68E-02	2
1	142	9.30E-03	2
1	142	8.76E-03	2
1	142	2.19E-02	2
1	142	7.62E-03	2
1	142	1.72E-02	2
1	142	2.80E-02	2
1	142	1.59E-02	2
1	143	1.13E-02	1
1	143	2.12E-02	1
1	143	3.66E-02	1
1	143	1.28E-02	1
2	144	1.92E-02	1
2	144	1.91E-02	1
2	144	1.66E-02	1
2	144	1.41E-02	1
2	144	1.05E-02	1
2	144	9.34E-03	1
2	144	8.34E-03	1
2	144	6.08E-02	2
2	144	5.16E-02	2
2	144	1.87E-02	2
2	144	1.60E-02	2
2	144	2.07E-02	3
2	144	1.52E-02	3
2	144	1.44E-02	3
2	144	1.34E-02	4
2	144	1.22E-02	5
2	144	1.04E-02	5
2	144	9.76E-03	5
2	145	1.04E-02	1
2	145	7.19E-03	1
2	145	7.09E-03	1
2	145	6.43E-03	1
2	145	4.65E-03	1
2	145	2.94E-03	1
2	146	9.92E-02	1
2	146	3.49E-02	2
2	146	1.18E-02	2
2	146	0.009654508	3
2	146	0.004748679	3
2	146	0.003302552	3
2	146	0.003254553	3
2	146	0.001687879	3
2	146	0.004060026	3
2	146	0.005082485	3
2	146	0.006855842	3
2	146	0.00304217	3
2	146	0.002252697	3
2	146	0.005670316	3
2	146	0.0029385	3
2	146	0.003725344	3
2	146	0.002225957	3
2	146	0.003080965	3
2	146	0.003912082	3
2	146	0.007470194	3
2	146	0.004170272	3
2	146	0.005819576	3
2	146	0.005778151	3
2	146	0.006946362	3
2	146	0.005723795	3
2	146	0.00461542	3
2	146	0.002258395	3
2	146	0.004295641	3
2	146	0.003273402	3
2	146	0.00630286	3
2	146	0.003000965	3
2	146	0.003551756	3
2	147	7.19E-02	1
2	147	4.40E-02	1
2	147	2.11E-02	1
2	147	1.37E-02	1
2	147	1.37E-02	1
2	147	1.26E-02	1
2	147	1.62E-02	2
2	147	1.35E-02	2
2	147	9.76E-03	2
2	147	6.36E-03	2
2	147	5.86E-03	2
2	147	5.60E-03	2
2	147	5.59E-03	2
2	147	4.81E-03	2
2	147	4.75E-03	2
2	147	4.44E-03	2
2	147	4.31E-03	2
2	147	4.25E-03	2
2	147	3.69E-03	2
2	147	3.52E-03	2
2	148	3.05E-02	1
2	148	2.78E-02	1
2	148	1.91E-02	1
2	148	1.56E-02	1
2	148	1.16E-02	1
2	148	9.40E-03	1
2	148	8.45E-03	1
2	148	5.13E-02	2
2	148	2.40E-02	2
2	148	1.92E-02	2
2	148	1.78E-02	2
2	148	1.18E-02	2
2	148	9.59E-03	2
2	148	5.05E-02	3
2	148	4.44E-02	3
2	148	2.04E-02	3
2	148	1.79E-02	3
2	148	1.51E-02	3
2	148	9.29E-03	3
2	148	7.28E-03	3
2	148	1.59E-02	4
2	148	4.05E-03	4
2	148	1.77E-02	5
2	148	1.17E-02	5
2	148	1.16E-02	5
2	148	1.10E-02	5
2	148	9.96E-03	5
2	148	7.35E-03	5
2	148	7.28E-03	5
2	148	6.74E-03	5
2	148	6.72E-03	5
2	148	4.50E-03	5
2	148	1.09E-02	6
2	148	1.01E-02	6
2	148	9.51E-03	6
2	148	9.36E-03	6
2	148	9.27E-03	6
2	148	9.22E-03	6
2	148	8.81E-03	6
2	148	8.62E-03	6
2	148	8.16E-03	6
2	148	6.84E-03	6
2	148	6.19E-03	6
2	148	6.10E-03	6
2	148	6.01E-03	6
2	148	5.75E-03	6
2	148	5.32E-03	6
2	148	5.08E-03	6
2	148	5.07E-03	6
2	148	5.07E-03	6
2	148	4.57E-03	6
2	148	4.56E-03	6
2	148	4.49E-03	6
2	148	4.22E-03	6
2	148	3.97E-03	6
2	148	3.97E-03	6
2	148	3.91E-03	6
2	148	3.88E-03	6
2	148	3.76E-03	6
2	148	3.52E-03	6
2	148	3.39E-03	6
2	152	3.05E-02	1
2	152	2.10E-02	1
2	152	1.85E-02	1
2	152	1.69E-02	1
2	152	1.52E-02	1
2	152	1.32E-02	1
2	152	1.17E-02	1
2	152	1.14E-02	1
2	152	5.72E-02	2
2	152	2.23E-02	3
2	152	3.94E-02	4
2	152	1.21E-01	5
2	152	8.55E-02	5
2	152	5.98E-02	6
2	152	5.32E-02	6
2	152	5.28E-02	6
2	152	2.95E-02	7
2	152	1.83E-02	7
2	152	1.25E-02	8
2	152	8.86E-03	8
2	152	7.95E-03	8
2	152	5.01E-03	8
2	152	2.11E-02	9
2	152	1.65E-02	9
2	152	1.26E-02	9
2	152	4.53E-02	10
2	152	5.04E-02	11
2	152	4.06E-02	11
2	152	3.66E-02	11
2	152	3.30E-02	11
2	152	3.03E-02	11
2	152	2.83E-02	11
2	152	2.77E-02	11
2	152	2.71E-02	11
2	152	1.46E-02	11
2	152	2.81E-02	12
2	152	2.11E-02	12
2	152	2.03E-02	12
2	152	1.54E-02	13
2	152	1.47E-02	13
2	152	2.05E-02	14
2	152	1.61E-02	15
2	152	1.30E-01	16
2	152	1.34E-02	17
2	152	1.19E-02	18
2	152	9.14E-03	19
2	152	6.17E-03	20
2	152	2.93E-02	21
2	152	6.85E-02	22
2	152	3.05E-02	23
2	152	2.58E-02	24
2	153	5.16E-02	1
2	153	4.21E-02	1
2	153	6.77E-02	2
2	153	5.07E-02	2
2	153	4.73E-02	2
2	153	4.67E-02	2
2	153	3.32E-02	2
2	153	3.28E-02	2
2	153	3.26E-02	2
2	153	1.21E-01	3
2	153	7.77E-02	3
2	153	3.19E-02	3
2	153	2.97E-02	3
2	153	2.45E-02	3
2	153	1.97E-02	3
2	153	1.49E-02	3
2	154	4.45E-02	1
2	154	2.64E-01	2
2	154	2.32E-02	2
2	154	1.91E-01	3
2	154	9.32E-02	3
2	154	1.87E-02	4
2	154	5.18E-03	4
2	154	3.97E-02	5
2	154	1.99E-02	5
2	154	4.94E-02	5
2	154	6.08E-02	5
2	154	4.62E-02	5
2	154	6.77E-02	6
2	154	5.76E-02	6
2	154	5.16E-02	6
2	154	4.12E-02	6
2	154	3.80E-02	6
2	154	3.26E-02	6
2	154	1.66E-02	6
2	154	4.07E-02	7
2	154	1.82E-02	7
2	154	2.29E-02	8
2	154	1.55E-02	8
2	154	2.23E-02	8
2	154	8.63E-02	8
2	154	3.19E-02	8
2	154	2.54E-02	9
2	154	4.26E-02	9
2	154	4.59E-02	9
2	154	2.42E-02	9
2	154	1.18E-02	9
2	154	1.26E-02	9
2	154	2.26E-02	9
2	154	1.39E-02	9
2	154	1.75E-02	9
2	154	1.38E-02	9
2	154	2.74E-02	9
2	154	5.66E-02	10
2	154	3.57E-02	11
2	154	3.93E-02	11
2	154	2.55E-02	11
2	155	1.99E-01	1
2	155	2.87E-01	1
2	155	1.77E-02	1
2	155	8.89E-02	1
2	155	2.31E-01	2
2	155	1.03E-01	2
2	155	1.12E-01	3
2	155	5.32E-02	3
2	155	1.26E-02	4
2	155	2.54E-02	4
2	155	2.69E-02	5
2	155	7.29E-02	6
2	155	8.48E-02	6
2	155	2.08E-02	8
2	155	1.90E-02	9
2	155	2.03E-02	9
2	155	4.62E-02	9
2	155	5.69E-02	10
2	155	4.77E-02	10
2	155	6.36E-02	10
2	155	8.95E-02	11
2	155	1.05E-01	11
2	155	6.79E-02	12
2	155	3.63E-02	12
2	155	3.78E-02	12
2	155	4.30E-02	13
2	155	1.94E-02	13
2	155	4.45E-02	13
2	155	0.024525722	14
2	155	0.030696285	14
2	155	0.0236996	14
2	155	0.027259116	14
2	155	0.02329941	14
2	155	0.020974385	14
2	155	9.96E-03	15
2	155	4.10E-02	15
2	155	2.43E-02	15
2	155	1.54E-02	16
2	155	1.36E-02	16
2	155	2.21E-02	16
2	155	1.32E-02	17
2	155	9.77E-02	18
2	155	3.45E-02	18
2	155	1.67E-02	18
2	155	5.64E-02	19
2	155	2.21E-02	20
2	156	2.93E-01	1
2	156	2.26E-01	1
2	156	5.26E-02	1
2	156	2.78E-01	1
2	156	1.62E-01	2
2	156	9.74E-02	2
2	156	2.60E-02	3
2	156	2.89E-02	3
2	156	1.71E-02	3
2	156	2.54E-02	3
2	156	2.88E-02	3
2	156	2.90E-02	3
2	156	2.91E-02	3
2	156	7.16E-03	3
2	156	3.74E-02	3
2	156	2.47E-02	3
2	156	2.39E-02	3
2	156	3.05E-02	3
2	156	2.25E-02	3
2	156	2.91E-02	3
2	156	1.96E-02	3
2	156	3.14E-02	3
2	156	1.78E-01	4
2	156	2.72E-02	4
2	156	3.08E-02	5
2	156	3.25E-02	5
2	156	5.15E-02	6
2	156	1.06E-02	6
2	156	3.46E-02	6
2	156	2.36E-02	7
2	156	1.68E-02	7
2	156	2.43E-02	7
2	156	1.73E-02	7
2	156	1.71E-02	7
2	156	1.08E-02	8
2	156	8.08E-03	8
2	156	5.93E-02	9
2	156	4.50E-02	9
2	156	3.69E-02	10
2	156	1.19E-02	10
2	156	1.09E-02	10
2	156	9.62E-03	10
2	156	8.34E-03	10
2	156	1.66E-02	10
2	156	1.91E-02	10
2	156	6.54E-02	11
2	156	1.60E-02	11
2	156	2.78E-02	12
2	156	1.40E-02	12
2	156	1.81E-02	12
2	156	1.99E-02	12
2	156	9.38E-03	12
2	156	2.82E-02	12
2	156	6.77E-03	12
2	156	1.23E-02	12
2	156	3.41E-02	13
2	156	2.60E-02	13
2	156	1.24E-02	13
2	156	1.57E-02	13
2	156	1.49E-02	13
2	156	3.43E-02	14
2	156	1.25E-01	14
2	156	1.56E-02	14
2	157	1.61E-02	1
2	157	2.04E-02	1
2	157	1.64E-02	1
2	157	1.89E-02	1
2	157	2.61E-02	1
2	157	2.49E-02	1
2	157	4.02E-02	2
2	157	5.12E-02	2
2	157	1.59E-02	3
2	157	3.43E-02	3
2	157	1.33E-02	3
2	157	3.06E-02	3
2	157	5.79E-02	3
2	157	2.06E-02	3
2	157	4.81E-02	3
2	157	7.04E-02	4
2	157	7.18E-02	4
2	157	1.91E-02	5
2	157	1.99E-02	5
2	157	1.12E-02	5
2	157	1.98E-02	6
2	157	2.15E-02	6
2	157	9.43E-03	7
2	157	1.34E-02	7
2	157	1.44E-02	7
2	157	1.50E-02	7
2	157	1.75E-02	7
2	158	2.71E-02	1
2	158	1.49E-02	1
2	158	8.59E-03	1
2	158	2.70E-02	1
2	158	1.75E-02	1
2	158	2.74E-02	1
2	158	5.63E-03	1
2	158	5.68E-03	1
2	158	2.70E-03	1
2	158	2.12E-02	2
2	158	1.88E-02	2
2	158	5.12E-02	2
2	158	1.50E-02	3
2	158	1.40E-02	3
2	158	3.35E-02	4
2	158	2.35E-02	4
2	158	2.38E-02	5
2	158	1.39E-02	5
2	158	1.55E-02	5
2	158	1.16E-02	5
2	158	2.67E-02	6
2	158	1.84E-02	6
2	158	4.34E-02	7
2	158	1.20E-02	7
2	159	1.29E-02	1
2	159	1.19E-02	1
2	159	1.36E-02	1
2	159	9.04E-03	1
2	159	7.60E-03	1
2	159	8.25E-03	1
2	159	1.37E-02	1
2	159	1.73E-02	1
2	159	7.82E-03	1
2	159	1.85E-02	2
2	159	3.37E-02	2
2	159	1.56E-02	2
2	159	5.48E-02	3
2	159	1.65E-02	3
2	159	2.04E-02	3
2	159	1.23E-02	3
2	159	2.17E-02	4
2	159	1.33E-02	4
2	159	9.21E-03	5
2	159	2.26E-02	5
2	159	1.28E-02	6
2	159	3.00E-02	6
2	159	3.91E-02	7
2	159	3.14E-02	7
2	159	4.09E-03	7
2	159	9.90E-03	7
2	159	9.83E-03	7
2	159	9.69E-03	7
2	159	6.35E-03	7
2	159	4.19E-03	7
2	160	7.28E-01	1
2	160	6.22E-01	1
2	160	2.59E-02	2
2	160	2.89E-02	2
2	160	1.89E-02	3
2	160	1.60E-02	3
2	160	1.27E-02	3
2	160	1.65E-02	3
2	160	1.09E-02	3
2	160	9.35E-03	4
2	160	1.23E-02	4
2	160	1.98E-02	4
2	160	1.42E-02	4
2	160	1.71E-02	5
2	160	6.44E-03	5
2	160	1.39E-02	5
2	160	9.98E-03	5
2	161	1.18E-01	1
2	161	6.42E-03	2
2	161	8.76E-03	2
2	161	5.72E-03	2
2	161	8.30E-03	2
2	161	6.74E-03	2
2	161	1.07E-02	2
2	161	1.44E-02	2
2	161	2.09E-02	3
2	161	9.07E-02	4
2	161	1.87E-02	4
2	161	2.13E-02	4
2	161	7.66E-02	4
2	161	2.47E-02	4
2	161	1.35E-02	4
2	161	4.57E-02	4
2	161	4.17E-02	4
2	161	3.44E-02	4
2	161	1.42E-02	4
2	161	1.85E-02	4
2	161	2.28E-02	4
2	161	2.91E-02	4
2	161	1.60E-02	4
2	161	1.34E-02	4
2	161	1.83E-02	5
2	161	5.50E-02	5
2	161	1.00E-02	6
2	161	1.79E-02	6
2	161	1.03E-02	6
2	161	1.46E-02	6
2	161	1.37E-02	6
2	161	6.96E-02	7
2	161	3.33E-02	7
2	161	3.61E-02	7
2	161	3.34E-02	7
2	161	2.06E-02	8
2	161	2.75E-02	8
2	161	2.13E-02	8
2	161	1.85E-02	9
2	161	2.42E-02	9
2	161	1.20E-02	9
2	161	2.31E-02	9
2	161	4.12E-02	10
2	161	3.89E-02	10
2	161	1.41E-02	11
2	161	1.72E-02	11
2	161	2.05E-02	11
2	161	1.01E-02	11
2	161	1.36E-02	12
2	161	2.17E-02	13
2	161	3.55E-02	14
2	161	7.35E-03	15
2	162	1.17E-01	1
2	162	2.50E-02	2
2	162	8.84E-02	3
2	162	3.91E-02	4
2	162	2.29E-02	5
2	162	3.42E-02	6
2	162	1.39E-02	6
2	162	2.13E-02	6
2	162	1.80E-02	6
2	162	1.52E-02	6
2	162	3.75E-02	7
2	162	2.07E-02	7
2	162	3.03E-02	8
2	162	3.05E-02	8
2	162	2.11E-02	8
2	162	1.72E-02	8
2	162	2.33E-02	8
2	162	2.30E-02	8
2	162	3.90E-02	8
2	162	2.74E-02	8
2	162	2.17E-02	9
2	162	1.31E-02	10
2	162	2.19E-02	10
2	162	8.84E-03	10
2	162	2.49E-02	10
2	162	1.28E-02	11
2	162	1.14E-02	12
2	162	1.93E-02	12
2	162	1.03E-02	12
2	162	7.52E-03	13
